transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,gender,job_title,wealth_segment,deceased_indicator,owns_car,tenure,Age,postcode,job_title_transaction_count,postcode_transaction_count,age_transaction_count,tenure_transaction_count,recency,frequency,total_monetary_value
12766,26,2015,2017-10-02,False,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,1993-05-26,Female,Health Coach IV,Affluent Customer,N,No,7.0,43.0,2230.0,7.111111111111111,5.636363636363637,5.610687022900764,5.862068965517241,50,7,8012.0
12767,35,2517,2017-07-27,True,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,2006-02-02,Female,Research Nurse,Mass Customer,N,Yes,9.0,39.0,2760.0,6.258064516129032,6.222222222222222,5.946524064171123,5.718390804597701,145,4,5104.02
12768,6,1660,2017-09-20,False,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,2003-02-07,Male,Internal Auditor,Affluent Customer,N,No,15.0,37.0,3195.0,5.75,5.875,5.545454545454546,5.9869281045751634,76,6,4480.62
12769,15,54,2017-05-01,True,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,2010-05-05,Female,Sales Associate,Mass Customer,N,Yes,18.0,0.0,2142.0,5.586206896551724,7.142857142857143,5.730803177405119,5.48,67,7,9813.66
12771,91,273,2017-04-12,True,Approved,Solex,Standard,medium,medium,100.35,75.26,1999-07-26,Male,Computer Systems Analyst IV,Mass Customer,N,No,19.0,0.0,3081.0,5.846153846153846,6.5,5.730803177405119,5.978571428571429,28,10,11372.24
12773,14,1980,2017-06-13,False,Approved,Solex,Standard,high,large,1842.92,1105.75,2011-01-10,Male,Food Chemist,High Net Worth,N,Yes,7.0,25.0,2747.0,5.666666666666667,6.916666666666667,5.4375,5.862068965517241,73,8,9465.380000000001
12774,50,1480,2017-08-18,False,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,2002-03-22,Female,Legal Assistant,High Net Worth,N,Yes,5.0,22.0,2340.0,5.972972972972973,6.25,6.186046511627907,5.62051282051282,2,9,7182.38
12776,33,2505,2017-01-11,False,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,2008-03-19,Female,VP Marketing,High Net Worth,N,No,3.0,37.0,2112.0,6.925925925925926,5.375,5.545454545454546,5.767605633802817,12,9,10295.31
12777,9,2466,2017-04-29,False,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1991-08-05,Male,Software Test Engineer IV,High Net Worth,N,No,16.0,37.0,4650.0,5.571428571428571,5.0,5.545454545454546,5.675531914893617,19,5,4796.14
12778,50,1856,2017-06-30,True,Approved,WeareA2B,Standard,medium,small,175.89,131.92,2003-02-16,Female,Associate Professor,Mass Customer,N,No,4.0,0.0,2010.0,5.514285714285714,4.75,5.730803177405119,5.529761904761905,127,2,1134.63
12779,58,1699,2017-08-22,False,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,1998-12-17,Male,Nuclear Power Engineer,Mass Customer,N,Yes,8.0,0.0,2158.0,6.40625,7.0,5.730803177405119,5.608695652173913,81,8,8291.65
12780,1,162,2017-06-08,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2016-11-14,Male,Nurse Practicioner,Mass Customer,N,No,15.0,38.0,2119.0,5.4,6.833333333333333,5.722222222222222,5.9869281045751634,98,3,3317.47
12781,98,1429,2017-01-04,True,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,1994-08-10,Male,Legal Assistant,Mass Customer,N,Yes,12.0,37.0,2794.0,5.972972972972973,7.0,5.545454545454546,5.955056179775281,31,7,5046.72
12782,71,1762,2017-01-01,False,Approved,Solex,Standard,high,large,1842.92,1105.75,2011-01-10,Female,Research Assistant II,Mass Customer,N,Yes,18.0,39.0,3039.0,6.428571428571429,8.5,5.946524064171123,5.48,21,12,12375.52
12783,0,1340,2017-05-22,False,Approved,OHM Cycles,Road,high,large,12.01,7.21,2009-03-08,Male,Statistician I,High Net Worth,N,No,18.0,40.0,3765.0,5.0,9.0,5.849162011173185,5.48,28,8,7371.42
12785,35,537,2017-05-13,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2016-11-14,Female,Structural Engineer,High Net Worth,N,No,7.0,28.0,2190.0,4.911764705882353,5.5,6.043478260869565,5.862068965517241,49,3,2906.29
12786,24,2367,2017-01-26,True,Approved,Solex,Road,medium,large,1777.8,820.78,2002-03-22,Male,Electrical Engineer,Mass Customer,N,Yes,16.0,0.0,3040.0,5.428571428571429,6.5,5.730803177405119,5.675531914893617,25,7,9334.85
12788,37,799,2017-08-12,False,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,2011-05-09,U,Programmer I,Mass Customer,N,Yes,0.0,0.0,2756.0,6.0,5.4,5.730803177405119,5.716818,10,11,14399.89
12789,6,1454,2017-11-04,True,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,2016-07-09,Male,Physical Therapy Assistant,Mass Customer,N,Yes,3.0,38.0,2567.0,6.041666666666667,5.421052631578948,5.722222222222222,5.767605633802817,5,5,5619.66
12791,27,1132,2017-02-04,True,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,2002-03-22,Female,Actuary,Affluent Customer,N,Yes,9.0,32.0,3076.0,6.24,5.833333333333333,5.580246913580247,5.718390804597701,44,9,10548.14
12792,83,556,2017-08-05,True,Approved,Solex,Touring,medium,large,2083.94,675.03,2013-09-16,Female,Junior Executive,Mass Customer,N,No,11.0,0.0,2478.0,5.774193548387097,5.0,5.730803177405119,5.649484536082475,9,5,6960.33
12793,64,516,2017-01-07,False,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,2012-05-18,Male,Environmental Tech,Mass Customer,N,No,20.0,0.0,2233.0,5.85,5.6,5.730803177405119,5.659090909090909,19,10,9021.7
12794,7,1483,2017-05-21,False,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,2011-04-16,Female,Senior Quality Engineer,Mass Customer,N,Yes,14.0,0.0,2263.0,5.958333333333333,6.666666666666667,5.730803177405119,5.5683060109289615,29,8,7979.17
12795,70,2704,2017-05-09,False,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,2000-05-22,Male,Account Representative IV,Affluent Customer,N,Yes,3.0,18.0,2261.0,4.916666666666667,6.055555555555555,5.576923076923077,5.767605633802817,235,3,1517.27
12796,85,1515,2017-03-23,False,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,2004-08-07,Male,Geological Engineer,Mass Customer,N,Yes,2.0,27.0,2211.0,5.375,6.0,5.634146341463414,5.661538461538462,8,7,5844.51
12797,84,1106,2017-07-30,True,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,2004-12-18,Female,Software Consultant,Mass Customer,N,No,15.0,0.0,3185.0,5.789473684210527,6.25,5.730803177405119,5.9869281045751634,24,9,11078.470000000001
12798,35,66,2017-02-19,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2016-11-14,Male,Account Executive,High Net Worth,N,No,1.0,15.0,2217.0,5.6,6.444444444444445,4.6,5.879194630872483,43,5,6489.33
12799,78,3296,2017-10-27,False,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,2004-08-07,Female,Quality Engineer,Affluent Customer,N,Yes,17.0,43.0,2154.0,6.178571428571429,5.6875,5.610687022900764,5.933734939759036,64,11,8887.0
12801,86,2198,2017-06-18,False,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,1999-07-26,Male,Editor,Affluent Customer,N,Yes,1.0,19.0,2148.0,5.5625,5.421052631578948,5.647887323943662,5.879194630872483,25,4,4003.11
12802,33,2469,2017-06-06,True,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1995-12-19,U,Accounting Assistant II,Mass Customer,N,Yes,0.0,0.0,2036.0,5.444444444444445,7.2,5.730803177405119,5.716818,20,7,10397.56
12803,14,730,2017-10-18,False,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,2003-08-05,Male,Web Designer IV,Mass Customer,N,No,14.0,0.0,3183.0,5.1,6.0,5.730803177405119,5.5683060109289615,14,7,6529.49
12804,96,2997,2017-09-27,False,Approved,WeareA2B,Road,low,small,1172.78,1043.77,2002-10-10,Female,Computer Systems Analyst II,Affluent Customer,N,No,10.0,44.0,4285.0,7.166666666666667,6.0,5.544642857142857,5.564971751412429,31,6,5293.91
12805,12,2898,2017-10-13,False,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,2004-08-17,Female,VP Sales,Affluent Customer,N,Yes,5.0,0.0,2250.0,5.103448275862069,4.8,5.730803177405119,5.62051282051282,78,4,4284.31
12806,71,2744,2017-06-04,False,Approved,Solex,Standard,high,large,1842.92,1105.75,1995-10-24,Male,Senior Financial Analyst,Mass Customer,N,No,3.0,18.0,2843.0,5.366666666666666,3.0,5.576923076923077,5.767605633802817,125,3,3148.36
12808,100,1436,2017-10-19,False,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,2014-10-10,Male,General Manager,Affluent Customer,N,No,3.0,18.0,2756.0,5.4,5.4,5.576923076923077,5.767605633802817,72,5,5911.139999999999
12809,0,2647,2017-08-09,True,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,2005-05-10,U,Physical Therapy Assistant,High Net Worth,N,No,0.0,0.0,2770.0,6.041666666666667,6.083333333333333,5.730803177405119,5.716818,12,8,7977.09
12810,22,2644,2017-09-19,True,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,1993-07-15,Male,VP Sales,Mass Customer,N,No,12.0,40.0,3141.0,5.103448275862069,4.25,5.849162011173185,5.955056179775281,60,2,1697.24
12812,0,2299,2017-02-25,True,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,2013-06-09,Male,Computer Systems Analyst I,High Net Worth,N,Yes,7.0,31.0,3101.0,5.642857142857143,5.833333333333333,5.479591836734694,5.862068965517241,59,6,4359.32
12814,31,3150,2017-04-25,True,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,2006-11-10,Female,Sales Associate,Mass Customer,N,No,5.0,26.0,2220.0,5.586206896551724,6.0,5.4523809523809526,5.62051282051282,87,8,5011.59
12815,58,3475,2017-02-11,False,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,2015-10-18,Female,Director of Sales,Affluent Customer,N,No,3.0,32.0,2153.0,5.6923076923076925,6.035714285714286,5.580246913580247,5.767605633802817,3,4,3785.92
12816,85,2736,2017-11-01,True,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,2004-08-07,Male,Accounting Assistant IV,Affluent Customer,N,Yes,9.0,24.0,2159.0,5.6,6.666666666666667,5.320754716981132,5.718390804597701,42,5,4311.28
12818,99,1004,2017-03-23,False,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,2006-10-01,Male,Business Systems Development Analyst,High Net Worth,N,No,22.0,42.0,3182.0,5.525,6.0,5.783505154639175,5.3125,203,6,8437.87
12819,36,1574,2017-02-20,True,Approved,Solex,Standard,low,medium,945.04,507.58,2006-02-02,Male,Database Administrator I,Affluent Customer,N,Yes,2.0,22.0,2119.0,7.25,6.833333333333333,6.186046511627907,5.661538461538462,73,10,9813.75
12820,0,2887,2017-04-05,True,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,2012-04-10,Male,Speech Pathologist,High Net Worth,N,Yes,18.0,43.0,2046.0,6.258064516129032,7.5,5.610687022900764,5.48,24,9,10892.99
12821,74,891,2017-12-18,True,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,2003-02-16,Male,Occupational Therapist,High Net Worth,N,Yes,9.0,36.0,3124.0,5.764705882352941,5.571428571428571,5.871428571428571,5.718390804597701,12,5,6442.05
12822,0,1480,2017-09-27,True,Approved,Solex,Road,medium,medium,416.98,312.74,1993-04-12,Female,Legal Assistant,High Net Worth,N,Yes,5.0,22.0,2340.0,5.972972972972973,6.25,6.186046511627907,5.62051282051282,2,9,7182.38
12823,95,516,2017-06-08,False,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,2003-09-10,Male,Environmental Tech,Mass Customer,N,No,20.0,0.0,2233.0,5.85,5.6,5.730803177405119,5.659090909090909,19,10,9021.7
12824,41,273,2017-08-05,False,Approved,Solex,Road,medium,medium,416.98,312.74,1997-05-10,Male,Computer Systems Analyst IV,Mass Customer,N,No,19.0,0.0,3081.0,5.846153846153846,6.5,5.730803177405119,5.978571428571429,28,10,11372.24
12825,0,1989,2017-07-09,True,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,2016-07-09,Female,Graphic Designer,High Net Worth,N,Yes,17.0,44.0,2160.0,6.142857142857143,6.083333333333333,5.544642857142857,5.933734939759036,22,4,5139.46
12826,11,3016,2017-12-30,True,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,2014-03-03,Male,Analog Circuit Design manager,High Net Worth,N,No,11.0,32.0,2745.0,5.666666666666667,5.8,5.580246913580247,5.649484536082475,0,5,7991.99
12827,98,1384,2017-08-17,False,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,2004-01-16,Female,Quality Control Specialist,Mass Customer,N,No,2.0,19.0,4119.0,5.75,6.0,5.647887323943662,5.661538461538462,36,6,6268.25
12828,13,381,2017-12-28,True,Approved,Solex,Standard,medium,medium,1163.89,589.27,2016-07-09,Female,Sales Associate,Affluent Customer,N,No,1.0,21.0,2062.0,5.586206896551724,5.2,6.683333333333334,5.879194630872483,2,8,8019.8
12829,26,2874,2017-01-20,False,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,1993-05-26,Female,Nuclear Power Engineer,Affluent Customer,N,No,18.0,40.0,3043.0,6.40625,7.833333333333333,5.849162011173185,5.48,60,11,15091.91
12830,32,619,2017-07-02,True,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,2002-03-22,Male,Speech Pathologist,Mass Customer,N,No,20.0,40.0,2066.0,6.258064516129032,6.333333333333333,5.849162011173185,5.659090909090909,65,7,7042.71
12832,40,3463,2017-11-03,True,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,2006-02-02,Male,Compensation Analyst,Affluent Customer,N,No,2.0,33.0,2027.0,5.608695652173913,7.0,5.75,5.661538461538462,57,4,3021.68
12833,74,3035,2017-01-13,False,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,2014-07-28,Male,Associate Professor,High Net Worth,N,No,13.0,37.0,2125.0,5.514285714285714,5.5,5.545454545454546,5.624277456647399,38,5,4522.24
12834,98,902,2017-09-13,True,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,2004-01-16,Female,Staff Scientist,Mass Customer,N,No,18.0,28.0,2340.0,5.64,6.25,6.043478260869565,5.48,14,9,9408.53
12835,31,2599,2017-06-20,False,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,2006-11-10,Female,VP Marketing,Mass Customer,N,No,5.0,0.0,3910.0,6.925925925925926,6.6,5.730803177405119,5.62051282051282,53,7,7725.21
12836,53,502,2017-07-17,False,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,1997-02-09,Female,Teacher,Mass Customer,N,No,18.0,0.0,4702.0,5.518518518518518,5.25,5.730803177405119,5.48,131,5,4852.31
12837,79,1005,2017-07-07,True,Approved,Solex,Touring,medium,large,2083.94,675.03,1993-04-20,Female,Design Engineer,High Net Worth,N,Yes,8.0,0.0,2165.0,6.1,6.375,5.730803177405119,5.608695652173913,159,5,7863.76
12838,67,2606,2017-12-25,False,Approved,Solex,Standard,medium,large,1071.23,380.74,1996-04-05,Female,Electrical Engineer,High Net Worth,N,No,12.0,39.0,2093.0,5.428571428571429,6.7,5.946524064171123,5.955056179775281,5,10,12338.51
12839,93,397,2017-08-12,False,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,2000-11-03,Female,Paralegal,Affluent Customer,N,Yes,5.0,36.0,4124.0,5.518518518518518,4.75,5.871428571428571,5.62051282051282,45,6,4641.1
12840,55,3068,2017-06-12,True,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,2003-07-21,Female,Automation Specialist I,Affluent Customer,N,No,1.0,27.0,3072.0,7.375,3.75,5.634146341463414,5.879194630872483,79,6,5197.79
12841,29,1299,2017-11-07,True,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,2016-03-29,Female,Media Manager IV,Affluent Customer,N,No,12.0,40.0,4051.0,4.666666666666667,6.333333333333333,5.849162011173185,5.955056179775281,6,7,9845.31
12843,36,2403,2017-02-25,True,Approved,Solex,Standard,low,medium,945.04,507.58,1995-12-19,Female,Technical Writer,Affluent Customer,N,No,12.0,40.0,2190.0,5.354838709677419,5.5,5.849162011173185,5.955056179775281,150,5,3202.84
12845,25,1472,2017-02-17,True,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,2016-02-04,Female,Environmental Specialist,Mass Customer,N,No,17.0,0.0,2487.0,5.608695652173913,6.75,5.730803177405119,5.933734939759036,69,7,8646.38
12846,54,174,2017-03-22,False,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,2009-04-12,Female,Food Chemist,Mass Customer,N,No,12.0,28.0,2148.0,5.666666666666667,5.421052631578948,6.043478260869565,5.955056179775281,11,10,12893.57
12847,93,61,2017-09-19,False,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,2006-02-02,Female,Help Desk Operator,High Net Worth,N,No,13.0,0.0,2765.0,6.576923076923077,5.5,5.730803177405119,5.624277456647399,47,7,8397.28
12850,88,1184,2017-03-24,True,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,1998-12-16,Female,Social Worker,Mass Customer,N,No,13.0,0.0,2017.0,5.947368421052632,5.4,5.730803177405119,5.624277456647399,5,6,7155.030000000001
12851,58,2564,2017-08-08,True,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,2015-10-18,Female,Engineer III,Mass Customer,N,No,15.0,41.0,2107.0,6.0,6.0,5.782608695652174,5.9869281045751634,47,5,2828.34
12852,50,290,2017-07-31,False,Approved,WeareA2B,Standard,medium,small,175.89,131.92,2003-02-16,U,Senior Sales Associate,Mass Customer,N,No,0.0,0.0,2766.0,6.666666666666667,6.166666666666667,5.730803177405119,5.716818,11,5,5912.93
12853,60,3187,2017-01-08,False,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,2011-08-24,Male,Senior Quality Engineer,Mass Customer,N,Yes,14.0,43.0,2150.0,5.958333333333333,5.666666666666667,5.610687022900764,5.5683060109289615,63,5,5489.099999999999
12854,11,1036,2017-02-12,True,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,2007-08-04,Female,Paralegal,Mass Customer,N,Yes,12.0,0.0,2041.0,5.518518518518518,6.333333333333333,5.730803177405119,5.955056179775281,162,5,7125.26
12855,23,1514,2017-05-18,True,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,1993-10-02,Male,Professor,Mass Customer,N,No,14.0,0.0,2212.0,5.928571428571429,7.25,5.730803177405119,5.5683060109289615,67,7,7863.42
12856,11,1719,2017-06-29,False,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,2014-03-03,Male,Media Manager IV,High Net Worth,N,No,18.0,44.0,3071.0,4.666666666666667,6.714285714285714,5.544642857142857,5.48,19,5,5061.53
12857,59,2377,2017-08-30,False,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,1998-12-16,Female,Analog Circuit Design manager,High Net Worth,N,No,2.0,19.0,3147.0,5.666666666666667,6.333333333333333,5.647887323943662,5.661538461538462,7,5,8081.98
12858,90,1021,2017-10-08,True,Approved,Solex,Standard,low,medium,945.04,507.58,1995-12-19,Male,Mechanical Systems Engineer,High Net Worth,N,No,7.0,40.0,2761.0,5.470588235294118,6.416666666666667,5.849162011173185,5.862068965517241,28,8,9624.45
12860,83,2121,2017-07-23,True,Approved,Solex,Touring,medium,large,2083.94,675.03,1998-12-16,Female,Nurse,Mass Customer,N,Yes,22.0,28.0,3012.0,6.1923076923076925,6.8,6.043478260869565,5.3125,89,10,11645.45
12861,50,1487,2017-07-18,False,Approved,WeareA2B,Standard,medium,small,175.89,131.92,1997-10-04,Female,Web Designer IV,Affluent Customer,N,Yes,5.0,38.0,2325.0,5.1,5.0,5.722222222222222,5.62051282051282,17,2,617.38
12863,90,900,2017-01-28,True,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,1999-07-26,Male,Associate Professor,Mass Customer,N,Yes,5.0,27.0,3228.0,5.514285714285714,6.0,5.634146341463414,5.62051282051282,12,4,2446.44
12864,11,1988,2017-05-18,True,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,1996-04-05,Male,Recruiting Manager,Mass Customer,N,No,8.0,0.0,3216.0,6.193548387096774,5.0,5.730803177405119,5.608695652173913,134,8,10687.63
12865,85,603,2017-09-29,True,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,2015-08-02,Female,Marketing Assistant,Affluent Customer,N,No,11.0,30.0,4300.0,5.5,6.5625,5.651515151515151,5.649484536082475,49,7,8284.07
12866,90,2646,2017-03-23,True,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,2003-01-05,Female,Sales Representative,Mass Customer,N,Yes,17.0,0.0,4701.0,5.703703703703703,6.0,5.730803177405119,5.933734939759036,119,5,4987.72
12867,86,2970,2017-09-16,False,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,2004-08-07,Female,Software Consultant,Mass Customer,N,No,5.0,25.0,2760.0,5.789473684210527,6.222222222222222,5.4375,5.62051282051282,98,4,4043.88
12868,44,3225,2017-04-23,False,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,2012-04-10,Male,Chief Design Engineer,Mass Customer,N,Yes,4.0,37.0,2154.0,6.782608695652174,5.6875,5.545454545454546,5.529761904761905,8,7,7505.34
12869,40,159,2017-04-30,True,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,2006-02-02,Male,Research Nurse,Affluent Customer,N,No,13.0,30.0,2233.0,6.258064516129032,5.6,5.651515151515151,5.624277456647399,66,6,6016.32
